Code_substance;Libelle_substance;Code_ARP
25037.0;IOPAMIDOL;ARP001926
36528.0;APRACLONIDINE;ARP001927
5988.0;CHLORHYDRATE D'APRACLONIDINE;ARP001927
33474.0;LATANOPROST;ARP001928
196.0;LÉVONORGESTREL;ARP001929
49189.0;BROMURE D'IPRATROPIUM;ARP001930
2667.0;MIDAZOLAM;ARP001931
4773.0;OMÉPRAZOLE;ARP001932
4773.0;OMÉPRAZOLE;ARP001933
31416.0;IRBÉSARTAN;ARP001934
2064.0;HYDROCHLOROTHIAZIDE;ARP001934
31416.0;IRBÉSARTAN;ARP001935
31416.0;IRBÉSARTAN;ARP001936
2064.0;HYDROCHLOROTHIAZIDE;ARP001936
1023.0;ACIDE ASCORBIQUE;ARP001937
1040.0;ACIDE FOLIQUE;ARP001937
2997.0;FUMARATE FERREUX;ARP001937
73952.0;IRINOTÉCAN;ARP001938
71861.0;GLIMÉPIRIDE;ARP001939
1525.0;VITAMINE D3;ARP001940
11789.0;ISOFLURANE;ARP001941
84167.0;FRAMYCÉTINE;ARP001942
3980.0;ACÉTATE DE PREDNISOLONE;ARP001943
2169.0;PREDNISOLONE;ARP001943
2171.0;PREDNISONE;ARP001944
2693.0;ISONIAZIDE;ARP001945
2693.0;ISONIAZIDE;ARP001946
99008.0;ITRACONAZOLE;ARP001947
99008.0;ITRACONAZOLE;ARP001948
4773.0;OMÉPRAZOLE;ARP001950
29871.0;IVERMECTINE;ARP001952
35415.0;TRAMADOL;ARP001953
2202.0;PARACÉTAMOL;ARP001953
4455.0;SULFATE DE NÉOMYCINE;ARP001955
34855.0;FER;ARP001955
73377.0;PHOSPHATE DE DEXAMÉTHASONE;ARP001955
1040.0;ACIDE FOLIQUE;ARP001955
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP001956
35232.0;CEFTRIAXONE;ARP001956
3348.0;ALBENDAZOLE;ARP001956
440.0;CARMELLOSE SODIQUE;ARP001958
5209.0;ACÉTONIDE DE TRIAMCINOLONE;ARP001960
549.0;IODE;ARP001961
2596.0;IOHEXOL;ARP001961
196.0;LÉVONORGESTREL;ARP001962
4442.0;METFORMINE;ARP001963
20740.0;SITAGLIPTINE;ARP001963
20740.0;SITAGLIPTINE;ARP001964
24321.0;CHLORHYDRATE DE METFORMINE;ARP001965
935.0;PROPIONATE DE JOSAMYCINE;ARP001967
93286.0;ACIDE CLAVULANIQUE;ARP001968
5248.0;AMOXICILLINE;ARP001968
28165.0;AMOXICILLINE TRIHYDRATÉE;ARP001969
93286.0;ACIDE CLAVULANIQUE;ARP001969
93286.0;ACIDE CLAVULANIQUE;ARP001970
5248.0;AMOXICILLINE;ARP001970
1023.0;VITAMINE C;ARP001971
94881.0;MAGNÉSIUM;ARP001971
1525.0;VITAMINE D3;ARP001972
64114.0;MANGANÈSE;ARP001973
549.0;IODE;ARP001973
1473.0;ZINC;ARP001973
94881.0;MAGNÉSIUM;ARP001973
420.0;CAFÉINE;ARP001974
420.0;CAFÉINE;ARP001975
1023.0;VITAMINE C;ARP001977
94881.0;MAGNÉSIUM;ARP001977
1603.0;TAURINE;ARP001978
420.0;CAFÉINE;ARP001978
1023.0;VITAMINE C;ARP001978
1023.0;VITAMINE C;ARP001979
11.0;ACIDE CITRIQUE;ARP001980
94881.0;MAGNÉSIUM;ARP001983
1023.0;VITAMINE C;ARP001983
1023.0;VITAMINE C;ARP001987
1023.0;VITAMINE C;ARP001988
1023.0;ACIDE ASCORBIQUE;ARP001988
1023.0;VITAMINE C;ARP001989
1295.0;BROMÉLAÏNES;ARP001990
53415.0;RITONAVIR;ARP001992
53145.0;LOPINAVIR;ARP001992
67717.0;SILDÉNAFIL;ARP001993
34251.0;SILDÉNAFIL (CITRATE DE);ARP001993
22692.0;KÉTOCONAZOLE;ARP001996
3563.0;SUCRALFATE;ARP001997
49595.0;CÉFÉPIME;ARP001998
12870.0;ÉBASTINE;ARP002000
18747.0;KÉTAMINE;ARP002001
18747.0;KÉTAMINE;ARP002002
24563.0;CLARITHROMYCINE;ARP002003
30646.0;DEXKÉTOPROFÈNE;ARP002004
93236.0;DEXKÉTOPROFÈNE TROMÉTAMOL;ARP002004
823.0;KÉTOPROFÈNE;ARP002006
823.0;KÉTOPROFÈNE;ARP002007
823.0;KÉTOPROFÈNE;ARP002008
823.0;KÉTOPROFÈNE;ARP002009
823.0;KÉTOPROFÈNE;ARP002010
823.0;KÉTOPROFÈNE;ARP002011
22692.0;KÉTOCONAZOLE;ARP002012
823.0;KÉTOPROFÈNE;ARP002013
823.0;KÉTOPROFÈNE;ARP002014
823.0;KÉTOPROFÈNE;ARP002015
22692.0;KÉTOCONAZOLE;ARP002015
823.0;KÉTOPROFÈNE;ARP002016
22692.0;KÉTOCONAZOLE;ARP002017
823.0;KÉTOPROFÈNE;ARP002018
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP002019
2202.0;PARACÉTAMOL;ARP002020
420.0;CAFÉINE;ARP002020
2202.0;PARACÉTAMOL;ARP002021
74765.0;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;ARP002021
420.0;CAFÉINE;ARP002021
74765.0;PHOSPHATE DE CODÉINE HÉMIHYDRATÉ;ARP002021
420.0;CAFÉINE ANHYDRE;ARP002021
22692.0;KÉTOCONAZOLE;ARP002022
93286.0;ACIDE CLAVULANIQUE;ARP002023
5248.0;AMOXICILLINE;ARP002024
29442.0;CLAVULANATE DE POTASSIUM;ARP002024
2202.0;PARACÉTAMOL;ARP002025
467.0;CODÉINE;ARP002025
93286.0;ACIDE CLAVULANIQUE;ARP002027
5248.0;AMOXICILLINE;ARP002027
93168.0;GRANISÉTRON BASE;ARP002028
4442.0;METFORMINE;ARP002029
37849.0;DICHLORHYDRATE DE LÉVOCÉTIRIZINE;ARP002031
54353.0;LÉVOCÉTIRIZINE;ARP002034
4180.0;BOLDINE;ARP002035
33474.0;LATANOPROST;ARP002039
33474.0;LATANOPROST;ARP002040
200.0;TIMOLOL (MALÉATE DE);ARP002040
49729.0;CARBOMÈRE 980;ARP002041
49729.0;CARBOMÈRE 980;ARP002042
52310.0;CARBOMÈRE 974P;ARP002043
631.0;ACÉTATE DE SODIUM;ARP002044
901.0;CHLORURE DE SODIUM;ARP002044
93.0;CHLORURE DE POTASSIUM;ARP002044
430.0;CHLORURE DE CALCIUM;ARP002044
430.0;CHLORURE DE CALCIUM;ARP002045
631.0;ACÉTATE DE SODIUM;ARP002045
93.0;CHLORURE DE POTASSIUM;ARP002045
901.0;CHLORURE DE SODIUM;ARP002045
631.0;ACÉTATE DE SODIUM;ARP002046
688.0;ACIDE LACTIQUE;ARP002048
640.0;SORBITOL;ARP002048
2201.0;DEXPANTHÉNOL;ARP002048
2709.0;LACTULOSE;ARP002049
2709.0;LACTULOSE;ARP002050
4262.0;POLYSORBATE 80;ARP002051
4951.0;HUILE DE SOJA RAFFINÉE;ARP002051
1021.0;GLYCINE;ARP002051
2709.0;LACTULOSE;ARP002052
72481.0;TERBINAFINE;ARP002053
9122.0;ZIDOVUDINE;ARP002054
17878.0;LAMIVUDINE;ARP002054
17878.0;LAMIVUDINE;ARP002055
17878.0;LAMIVUDINE;ARP002056
80180.0;NÉVIRAPINE;ARP002056
9122.0;ZIDOVUDINE;ARP002056
9122.0;ZIDOVUDINE;ARP002057
80180.0;NÉVIRAPINE;ARP002057
17878.0;LAMIVUDINE;ARP002057
17878.0;LAMIVUDINE;ARP002058
17878.0;LAMIVUDINE;ARP002059
17878.0;LAMIVUDINE;ARP002060
17878.0;LAMIVUDINE;ARP002061
17878.0;LAMIVUDINE;ARP002062
17878.0;LAMIVUDINE;ARP002063
37011.0;LAMOTRIGINE;ARP002064
37011.0;LAMOTRIGINE;ARP002065
23957.0;LANSOPRAZOLE;ARP002066
44461.0;INSULINE GLARGINE ;ARP002067
23957.0;LANSOPRAZOLE;ARP002068
24296.0;LUMÉFANTRINE;ARP002070
39567.0;ARTÉMÉTHER;ARP002070
39567.0;ARTÉMÉTHER;ARP002071
901.0;CHLORURE DE SODIUM;ARP002072
1023.0;VITAMINE C;ARP002073
1958.0;FUROSÉMIDE;ARP002074
1958.0;FUROSÉMIDE;ARP002075
15734.0;VALSARTAN;ARP002076
93748.0;AMLODIPINE (BÉSILATE D');ARP002076
39727.0;AMLODIPINE;ARP002077
15734.0;VALSARTAN;ARP002077
33474.0;LATANOPROST;ARP002078
33474.0;LATANOPROST;ARP002079
15009.0;TIMOLOL;ARP002079
23957.0;LANSOPRAZOLE;ARP002080
33474.0;LATANOPROST;ARP002081
17878.0;LAMIVUDINE;ARP002082
2709.0;LACTULOSE;ARP002083
9122.0;ZIDOVUDINE;ARP002084
17878.0;LAMIVUDINE;ARP002084
54353.0;LÉVOCÉTIRIZINE;ARP002085
95609.0;LÉVÉTIRACÉTAM;ARP002086
5390.0;FOLINATE DE CALCIUM;ARP002087
81234.0;LÉVOFLOXACINE;ARP002088
2914.0;SULPIRIDE;ARP002090
18063.0;MÉTHYLERGOMÉTRINE BASE;ARP002091
55705.0;FLUVASTATINE SODIQUE;ARP002092
19809.0;ATORVASTATINE;ARP002093
26682.0;LÉTROZOLE;ARP002094
26682.0;LÉTROZOLE;ARP002095
86162.0;MONTÉLUKAST SODIQUE;ARP002097
80102.0;MONTÉLUKAST;ARP002097
86162.0;MONTÉLUKAST SODIQUE;ARP002098
23957.0;LANSOPRAZOLE;ARP002099
81234.0;LÉVOFLOXACINE;ARP002100
80150.0;INSULINE DÉTÉMIR ;ARP002101
32308.0;VARDÉNAFIL;ARP002102
32308.0;VARDÉNAFIL;ARP002103
196.0;LÉVONORGESTREL;ARP002104
81234.0;LÉVOFLOXACINE;ARP002105
81234.0;LÉVOFLOXACINE;ARP002106
196.0;LÉVONORGESTREL;ARP002107
81234.0;LÉVOFLOXACINE;ARP002108
196.0;LÉVONORGESTREL;ARP002109
81234.0;LÉVOFLOXACINE;ARP002110
81234.0;LÉVOFLOXACINE;ARP002111
2726.0;LÉVOMÉPROMAZINE;ARP002112
23918.0;LÉVOCABASTINE;ARP002113
2914.0;SULPIRIDE;ARP002114
2914.0;SULPIRIDE;ARP002115
196.0;LÉVONORGESTREL;ARP002116
196.0;LÉVONORGESTREL;ARP002117
382.0;LÉVOTHYROXINE SODIQUE;ARP002118
81234.0;LÉVOFLOXACINE;ARP002119
54353.0;LÉVOCÉTIRIZINE;ARP002120
907.0;BROMAZÉPAM;ARP002122
38643.0;DOCÉTAXEL;ARP002123
1400.0;CHLORDIAZÉPOXIDE;ARP002124
912.0;CLIDINIUM (BROMURE DE);ARP002124
25336.0;PIROXICAM;ARP002125
420.0;CAFÉINE ANHYDRE;ARP002127
5431.0;LIDOCAÏNE;ARP002127
5432.0;LIDOCAÏNE (CHLORHYDRATE DE);ARP002127
5432.0;LIDOCAÏNE (CHLORHYDRATE DE);ARP002128
5431.0;LIDOCAÏNE;ARP002129
5431.0;LIDOCAÏNE;ARP002130
5432.0;CHLORHYDRATE DE LIDOCAÏNE;ARP002131
28416.0;VANCOMYCINE;ARP002133
28416.0;VANCOMYCINE;ARP002134
5248.0;AMOXICILLINE;ARP002136
19757.0;CÉFAZOLINE;ARP002137
3902.0;FÉNOFIBRATE;ARP002138
3902.0;FÉNOFIBRATE;ARP002139
49729.0;CARBOMÈRE 980;ARP002140
19809.0;ATORVASTATINE;ARP002141
39422.0;PRÉGABALINE;ARP002142
15734.0;VALSARTAN;ARP002143
2064.0;HYDROCHLOROTHIAZIDE;ARP002143
2202.0;PARACÉTAMOL;ARP002144
3193.0;CHLORPHÉNAMINE (MALÉATE DE);ARP002144
420.0;CAFÉINE;ARP002144
2438.0;PHÉNYLÉPHRINE;ARP002144
2678.0;CHLORHYDRATE DE DIPHÉNHYDRAMINE;ARP002145
2202.0;PARACÉTAMOL;ARP002145
2678.0;CHLORHYDRATE DE DIPHÉNHYDRAMINE;ARP002146
2202.0;PARACÉTAMOL;ARP002146
3691.0;GUAÏFÉNÉSINE;ARP002147
2202.0;PARACÉTAMOL;ARP002147
2438.0;PHÉNYLÉPHRINE;ARP002147
467.0;CODÉINE;ARP002149
2202.0;PARACÉTAMOL;ARP002149
31554.0;LITHIUM;ARP002150
81234.0;LÉVOFLOXACINE;ARP002151
535.0;TRÉTINOÏNE;ARP002152
2067.0;HYDROCORTISONE;ARP002153
8610.0;ÉTODOLAC;ARP002154
2064.0;HYDROCHLOROTHIAZIDE;ARP002155
7436.0;BISOPROLOL (FUMARATE DE);ARP002155
3902.0;FÉNOFIBRATE;ARP002156
1785.0;ÉRYTHROMYCINE;ARP002157
19809.0;ATORVASTATINE;ARP002158
4773.0;OMÉPRAZOLE;ARP002159
23957.0;LANSOPRAZOLE;ARP002160
4773.0;OMÉPRAZOLE;ARP002160
36246.0;FENTICONAZOLE BASE;ARP002161
24296.0;LUMÉFANTRINE;ARP002162
39567.0;ARTÉMÉTHER;ARP002162
28372.0;DOXYCYCLINE;ARP002163
76119.0;LOPÉRAMIDE;ARP002164
1.0;LOPÉRAMIDE (CHLORHYDRATE DE);ARP002165
76119.0;LOPÉRAMIDE;ARP002167
1.0;CHLORHYDRATE DE LOPÉRAMIDE;ARP002168
53145.0;LOPINAVIR;ARP002169
53415.0;RITONAVIR;ARP002170
53145.0;LOPINAVIR;ARP002170
76119.0;LOPÉRAMIDE;ARP002171
17407.0;ÉSOMÉPRAZOLE;ARP002172
21053.0;CAPTOPRIL;ARP002173
6431.0;LORATADINE;ARP002174
6431.0;LORATADINE;ARP002175
6431.0;LORATADINE;ARP002176
65948.0;DESLORATADINE;ARP002177
6431.0;LORATADINE;ARP002178
65948.0;DESLORATADINE;ARP002179
2064.0;HYDROCHLOROTHIAZIDE;ARP002180
64438.0;LOSARTAN;ARP002180
64438.0;LOSARTAN;ARP002181
64438.0;LOSARTAN;ARP002182
2064.0;HYDROCHLOROTHIAZIDE;ARP002182
48528.0;LOSARTAN POTASSIQUE;ARP002183
64438.0;LOSARTAN;ARP002184
2064.0;HYDROCHLOROTHIAZIDE;ARP002184
2064.0;HYDROCHLOROTHIAZIDE;ARP002185
64438.0;LOSARTAN;ARP002185
25715.0;ACICLOVIR;ARP002187
5432.0;LIDOCAÏNE (CHLORHYDRATE DE);ARP002188
626.0;SALBUTAMOL;ARP002189
81234.0;LÉVOFLOXACINE;ARP002190
2754.0;OFLOXACINE;ARP002191
43367.0;RANIBIZUMAB ;ARP002193
11279.0;FLUCONAZOLE;ARP002194
24296.0;LUMÉFANTRINE;ARP002196
39567.0;ARTÉMÉTHER;ARP002196
80102.0;MONTÉLUKAST;ARP002197
1807.0;ÉTHINYLESTRADIOL;ARP002198
987.0;ACÉTATE DE CYPROTÉRONE;ARP002198
39567.0;ARTÉMÉTHER;ARP002199
24296.0;LUMÉFANTRINE;ARP002199
6431.0;LORATADINE;ARP002200
2340.0;MÉTHOCARBAMOL;ARP002201
15304.0;LISINOPRIL;ARP002202
39727.0;AMLODIPINE;ARP002202
2229.0;PROGESTÉRONE;ARP002203
99303.0;CEFPODOXIME PROXÉTIL;ARP002204
29442.0;CLAVULANATE DE POTASSIUM;ARP002204
430.0;CHLORURE DE CALCIUM;ARP002205
467.0;CODÉINE;ARP002205
2109.0;PHOLCODINE;ARP002205
2905.0;SULFOGAÏACOL;ARP002205
3011.0;MANNITOL;ARP002205
39422.0;PRÉGABALINE;ARP002206
2165.0;PRAZÉPAM;ARP002207
5453.0;SALICYLATE DE MÉTHYLE;ARP002208
22364.0;DICLOFÉNAC DE DIÉTHYLAMINE;ARP002208
95609.0;LÉVÉTIRACÉTAM;ARP002209
80102.0;MONTÉLUKAST;ARP002210
54353.0;LÉVOCÉTIRIZINE;ARP002210
54353.0;LÉVOCÉTIRIZINE;ARP002211
80102.0;MONTÉLUKAST;ARP002211
54353.0;LÉVOCÉTIRIZINE;ARP002212
68783.0;LÉVOTHYROXINE;ARP002213
68783.0;LÉVOTHYROXINE;ARP002214
54353.0;LÉVOCÉTIRIZINE;ARP002215
64438.0;LOSARTAN;ARP002216
529.0;GLUCOSE ANHYDRE;ARP002217
81234.0;LÉVOFLOXACINE;ARP002217
19576.0;HYPROMELLOSE;ARP002218
532.0;GLYCÉROL;ARP002219
37441.0;MÉLOXICAM;ARP002220
626.0;SALBUTAMOL;ARP002221
72481.0;TERBINAFINE;ARP002222
1023.0;ACIDE ASCORBIQUE;ARP002223
96035.0;AZITHROMYCINE;ARP002224
975.0;SPIRAMYCINE;ARP002225
4413.0;CARBONATE DE MAGNÉSIUM;ARP002228
3013.0;TRISILICATE DE MAGNÉSIUM;ARP002229
2940.0;HYDROXYDE D'ALUMINIUM;ARP002231
94881.0;MAGNÉSIUM;ARP002233
4415.0;HYDROXYDE DE MAGNÉSIUM;ARP002234
2940.0;HYDROXYDE D'ALUMINIUM;ARP002234
64114.0;MANGANÈSE;ARP002235
51332.0;COBALT;ARP002235
3018.0;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;ARP002237
44778.0;SULBACTAM;ARP002238
3499.0;PHOSPHATE DE PRIMAQUINE;ARP002239
21497.0;CHLOROQUINE;ARP002240
2285.0;PYRIMÉTHAMINE;ARP002241
1040.0;ACIDE FOLIQUE;ARP002242
34855.0;FER;ARP002242
3499.0;PHOSPHATE DE PRIMAQUINE;ARP002243
64114.0;MANGANÈSE;ARP002244
2452.0;NICOTINAMIDE;ARP002248
56593.0;PHOSPHORE;ARP002249
1473.0;ZINC;ARP002249
1023.0;ACIDE ASCORBIQUE;ARP002249
2452.0;NICOTINAMIDE;ARP002249
34855.0;FER;ARP002249
549.0;IODE;ARP002249
94881.0;MAGNÉSIUM;ARP002249
64114.0;MANGANÈSE;ARP002249
5348.0;CUIVRE;ARP002249
3013.0;TRISILICATE DE MAGNÉSIUM;ARP002250
3271.0;NAPROXÈNE;ARP002251
3348.0;ALBENDAZOLE;ARP002253
3348.0;ALBENDAZOLE;ARP002255
3348.0;ALBENDAZOLE;ARP002256
3348.0;ALBENDAZOLE;ARP002257
2560.0;CHLORHYDRATE DE MÉBÉVÉRINE;ARP002258
3348.0;ALBENDAZOLE;ARP002260
706.0;CLOTRIMAZOLE;ARP002262
2382.0;MÉTRONIDAZOLE;ARP002262
4603.0;CALAMINE;ARP002263
3044.0;CARBOCISTÉINE;ARP002264
44437.0;ROPIVACAÏNE;ARP002265
93286.0;ACIDE CLAVULANIQUE;ARP002266
5248.0;AMOXICILLINE;ARP002266
2202.0;PARACÉTAMOL;ARP002267
769.0;DIOSMINE;ARP002269
28165.0;AMOXICILLINE TRIHYDRATÉE;ARP002270
2361.0;MÉTHYLPREDNISOLONE;ARP002271
1525.0;VITAMINE D3;ARP002272
1023.0;VITAMINE C;ARP002272
2452.0;NICOTINAMIDE;ARP002272
1056.0;ACIDE MÉFÉNAMIQUE;ARP002273
69862.0;MÉFLOQUINE;ARP002274
37441.0;MÉLOXICAM;ARP002275
98159.0;TADALAFIL;ARP002277
40617.0;MAGNÉSIUM (ASPARTATE DE) DIHYDRATÉ;ARP002278
38315.0;ALFA-AMYLASE ;ARP002279
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP002280
557.0;ACÉTATE DE MÉDROXYPROGESTÉRONE;ARP002281
527.0;GLICLAZIDE;ARP002282
1976.0;GLIBENCLAMIDE;ARP002284
37441.0;MÉLOXICAM;ARP002285
37441.0;MÉLOXICAM;ARP002286
37441.0;MÉLOXICAM;ARP002287
37441.0;MÉLOXICAM;ARP002288
538.0;MÉNOTROPINE ;ARP002292
4655.0;ALCOOL ISOPROPYLIQUE;ARP002293
5453.0;SALICYLATE DE MÉTHYLE;ARP002293
81234.0;LÉVOFLOXACINE;ARP002294
10655.0;MÉTOCLOPRAMIDE;ARP002295
2878.0;SULFAMÉTHOXAZOLE;ARP002296
342.0;TRIMÉTHOPRIME;ARP002296
5007.0;MÉQUITAZINE;ARP002297
60167.0;MÉROPÉNEM;ARP002299
35232.0;CEFTRIAXONE;ARP002300
37703.0;MINOCYCLINE BASE;ARP002301
10091.0;SUCCINATE DE MÉTOPROLOL;ARP002302
4442.0;METFORMINE;ARP002303
83438.0;OMÉPRAZOLE SODIQUE;ARP002305
10394.0;SIMÉTICONE;ARP002306
4442.0;METFORMINE;ARP002307
4442.0;METFORMINE;ARP002308
24321.0;CHLORHYDRATE DE METFORMINE;ARP002309
4442.0;METFORMINE;ARP002309
4442.0;METFORMINE;ARP002311
24321.0;CHLORHYDRATE DE METFORMINE;ARP002311
24321.0;CHLORHYDRATE DE METFORMINE;ARP002312
4442.0;METFORMINE;ARP002313
4442.0;METFORMINE;ARP002314
24321.0;CHLORHYDRATE DE METFORMINE;ARP002315
4442.0;METFORMINE;ARP002315
4442.0;METFORMINE;ARP002316
4442.0;METFORMINE;ARP002317
4442.0;METFORMINE;ARP002318
24321.0;CHLORHYDRATE DE METFORMINE;ARP002319
2357.0;MALÉATE DE MÉTHYLERGOMÉTRINE;ARP002320
18063.0;MÉTHYLERGOMÉTRINE BASE;ARP002320
34537.0;MÉTHYLDOPA ANHYDRE;ARP002324
34537.0;MÉTHYLDOPA ANHYDRE;ARP002325
7032.0;HÉMISUCCINATE DE MÉTHYLPREDNISOLONE;ARP002326
2361.0;MÉTHYLPREDNISOLONE;ARP002327
10655.0;MÉTOCLOPRAMIDE;ARP002328
10655.0;MÉTOCLOPRAMIDE;ARP002329
2382.0;MÉTRONIDAZOLE;ARP002330
1188.0;MÉTRONIDAZOLE (BENZOATE DE);ARP002331
2382.0;MÉTRONIDAZOLE;ARP002332
2382.0;MÉTRONIDAZOLE;ARP002333
2382.0;MÉTRONIDAZOLE;ARP002334
2382.0;MÉTRONIDAZOLE;ARP002335
2382.0;MÉTRONIDAZOLE;ARP002336
1188.0;MÉTRONIDAZOLE (BENZOATE DE);ARP002337
2382.0;MÉTRONIDAZOLE;ARP002338
2382.0;MÉTRONIDAZOLE;ARP002339
2382.0;MÉTRONIDAZOLE;ARP002340
2382.0;MÉTRONIDAZOLE;ARP002342
2382.0;MÉTRONIDAZOLE;ARP002343
2382.0;MÉTRONIDAZOLE;ARP002344
2382.0;MÉTRONIDAZOLE;ARP002345
2382.0;MÉTRONIDAZOLE;ARP002347
2382.0;MÉTRONIDAZOLE;ARP002348
2382.0;MÉTRONIDAZOLE;ARP002349
25715.0;ACICLOVIR;ARP002350
587.0;CIMÉTIDINE;ARP002351
1351.0;CARBAMAZÉPINE;ARP002352
600.0;MICONAZOLE;ARP002353
600.0;MICONAZOLE;ARP002354
196.0;LÉVONORGESTREL;ARP002355
1807.0;ÉTHINYLESTRADIOL;ARP002355
196.0;LÉVONORGESTREL;ARP002356
1807.0;ÉTHINYLESTRADIOL;ARP002356
196.0;LÉVONORGESTREL;ARP002357
196.0;LÉVONORGESTREL;ARP002358
2667.0;MIDAZOLAM;ARP002359
22273.0;AMIKACINE;ARP002360
4179.0;DIPROPIONATE DE BÉCLOMÉTASONE;ARP002361
59885.0;BÉCLOMÉTASONE BASE;ARP002361
24381.0;BUDÉSONIDE;ARP002362
2202.0;PARACÉTAMOL;ARP002363
420.0;CAFÉINE;ARP002363
2452.0;NICOTINAMIDE;ARP002365
2201.0;DEXPANTHÉNOL;ARP002365
1807.0;ÉTHINYLESTRADIOL;ARP002366
196.0;LÉVONORGESTREL;ARP002366
45293.0;DESMOPRESSINE;ARP002367
10171.0;SIMVASTATINE;ARP002368
20394.0;MINOXIDIL;ARP002369
20394.0;MINOXIDIL;ARP002370
20394.0;MINOXIDIL;ARP002371
1830.0;THIOCOLCHICOSIDE;ARP002372
29076.0;MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA ;ARP002373
196.0;LÉVONORGESTREL;ARP002374
45485.0;MIRTAZAPINE;ARP002375
7238.0;MISOPROSTOL;ARP002376
7238.0;MISOPROSTOL;ARP002377
929.0;OXYDE DE ZINC;ARP002378
4548.0;ACÉTATE DE RÉTINOL;ARP002378
37441.0;MÉLOXICAM;ARP002381
67717.0;SILDÉNAFIL;ARP002382
3385.0;ACIDE TIAPROFÉNIQUE;ARP002383
1328.0;MOLSIDOMINE;ARP002384
7436.0;FUMARATE DE BISOPROLOL;ARP002384
14446.0;FUROATE DE MOMÉTASONE;ARP002385
86162.0;MONTÉLUKAST SODIQUE;ARP002386
80102.0;MONTÉLUKAST;ARP002386
80102.0;MONTÉLUKAST;ARP002387
28372.0;DOXYCYCLINE;ARP002389
23957.0;LANSOPRAZOLE;ARP002391
33474.0;LATANOPROST;ARP002392
6825.0;MUPIROCINE;ARP002394
86162.0;MONTÉLUKAST SODIQUE;ARP002395
80102.0;MONTÉLUKAST;ARP002396
78578.0;FOSFOMYCINE;ARP002397
4773.0;OMÉPRAZOLE;ARP002398
78924.0;OXALATE D'ESCITALOPRAM;ARP002399
89971.0;ESCITALOPRAM;ARP002399
15686.0;MORPHINE;ARP002400
2878.0;SULFAMÉTHOXAZOLE;ARP002401
342.0;TRIMÉTHOPRIME;ARP002401
1099.0;SULFATE DE MORPHINE;ARP002402
38193.0;MOXIFLOXACINE;ARP002404
38193.0;MOXIFLOXACINE;ARP002405
93286.0;ACIDE CLAVULANIQUE;ARP002406
5248.0;AMOXICILLINE;ARP002406
72288.0;PHOSPHATE D'ALUMINIUM;ARP002407
4415.0;HYDROXYDE DE MAGNÉSIUM;ARP002407
2940.0;OXYDE D'ALUMINIUM HYDRATÉ;ARP002407
2361.0;MÉTHYLPREDNISOLONE;ARP002408
60167.0;MÉROPÉNEM;ARP002409
6825.0;MUPIROCINE;ARP002410
3044.0;CARBOCISTÉINE;ARP002411
3044.0;CARBOCISTÉINE;ARP002412
1295.0;BROMÉLAÏNES;ARP002414
3044.0;CARBOCISTÉINE;ARP002416
3044.0;CARBOCISTÉINE;ARP002417
640.0;SORBITOL;ARP002417
3044.0;CARBOCISTÉINE;ARP002419
2452.0;NICOTINAMIDE;ARP002420
1023.0;VITAMINE C;ARP002420
428.0;CARBONATE DE CALCIUM;ARP002420
1023.0;ACIDE ASCORBIQUE;ARP002421
2452.0;NICOTINAMIDE;ARP002421
3984.0;CHLORHYDRATE DE PYRIDOXINE;ARP002421
610.0;PHÉNYLALANINE;ARP002421
2331.0;RIBOFLAVINE;ARP002421
658.0;THRÉONINE;ARP002421
2666.0;MÉTHIONINE;ARP002421
79537.0;CHLORHYDRATE DE LYSINE;ARP002421
675.0;VALINE;ARP002421
11506.0;TRYPTOPHANE;ARP002421
1539.0;CYANOCOBALAMINE;ARP002421
1823.0;CHLORHYDRATE DE THIAMINE;ARP002421
550.0;ISOLEUCINE;ARP002421
1040.0;ACIDE FOLIQUE;ARP002421
555.0;LEUCINE;ARP002421
5394.0;PANTOTHÉNATE DE CALCIUM;ARP002421
1023.0;ACIDE ASCORBIQUE;ARP002422
658.0;L-THRÉONINE;ARP002422
675.0;L-VALINE;ARP002422
610.0;L-PHÉNYLALANINE;ARP002422
555.0;L-LEUCINE;ARP002422
2666.0;L-MÉTHIONINE;ARP002422
550.0;L-ISOLEUCINE;ARP002422
674.0;L-TRYPTOPHANE;ARP002422
79537.0;CHLORHYDRATE DE LYSINE;ARP002422
1830.0;THIOCOLCHICOSIDE;ARP002423
5562.0;VALPROATE DE SODIUM;ARP002424
22692.0;KÉTOCONAZOLE;ARP002426
3929.0;NITRATE D'ÉCONAZOLE;ARP002426
600.0;MICONAZOLE;ARP002427
72481.0;TERBINAFINE;ARP002428
30911.0;CICLOPIROX OLAMINE;ARP002429
95914.0;CICLOPIROX;ARP002429
47493.0;ÉTORICOXIB;ARP002430
358.0;TROPICAMIDE;ARP002432
83492.0;SOFOSBUVIR;ARP002433
45263.0;ISAVUCONAZOLE;ARP002434
7289.0;CHLORHYDRATE DE CICLÉTANINE;ARP002438
3563.0;SUCRALFATE;ARP002439
